"dataset","variant","strategy","metric","cluster_id","mean_jaccard","is_stable","n_bootstrap","n_failed_bootstrap"
"NCBI_US","Kappa","disjoint_2m","entropy",5,0.635833333333333,FALSE,100,0
"NCBI_US","Kappa","disjoint_2m","entropy",6,0.7,FALSE,100,0
"NCBI_US","Kappa","disjoint_2m","hellinger_T1",1,0.626923076923077,FALSE,100,0
"NCBI_US","Kappa","disjoint_2m","hellinger_T1",2,0.642727272727273,FALSE,100,0
"NCBI_US","Kappa","disjoint_2m","hellinger_Tpred",1,0.581928571428571,FALSE,100,0
"NCBI_US","Kappa","disjoint_2m","hellinger_Tpred",2,0.563464285714286,FALSE,100,0
"NCBI_US","Kappa","disjoint_2m","hellinger_Tpred",3,0.667272727272727,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","entropy",1,0.607428571428571,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","entropy",2,0.6175,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","entropy",3,0.653,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","entropy",4,0.666666666666667,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","entropy",5,0.573333333333333,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","hellinger_T1",1,0.639230769230769,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","hellinger_T1",2,0.633376623376623,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","hellinger_Tpred",1,0.559607769423559,FALSE,100,0
"NCBI_US","Kappa","sliding_2m","hellinger_Tpred",2,0.608296222911935,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","entropy",1,0.534166666666667,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","entropy",2,0.594166666666667,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","entropy",3,0.595384615384615,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","entropy",4,0.608166666666667,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","hellinger_T1",1,0.590944444444444,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","hellinger_T1",2,0.636666666666667,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","hellinger_T1",3,0.614869505494505,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","hellinger_Tpred",1,0.612620526943181,FALSE,100,0
"NCBI_US","Lambda","cumulative_1m","hellinger_Tpred",2,0.563034188034188,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","entropy",1,0.548,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","entropy",2,0.503333333333333,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","entropy",3,0.62,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","entropy",4,0.581666666666667,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","entropy",5,0.608333333333333,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","entropy",6,0.625,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","hellinger_T1",1,0.643846153846154,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","hellinger_T1",2,0.640979020979021,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","hellinger_Tpred",1,0.591607142857143,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","hellinger_Tpred",2,0.573,FALSE,100,0
"NCBI_US","Lambda","disjoint_2m","hellinger_Tpred",3,0.652727272727273,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","entropy",1,0.633095238095238,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","entropy",2,0.576,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","entropy",3,0.656,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","entropy",4,0.685,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","entropy",5,0.538333333333333,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","hellinger_T1",1,0.635384615384615,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","hellinger_T1",2,0.656844919786096,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","hellinger_Tpred",1,0.546821104420176,FALSE,100,0
"NCBI_US","Lambda","sliding_2m","hellinger_Tpred",2,0.580032363877952,FALSE,100,0
"NCBI_US","Theta","cumulative_1m","entropy",1,0.545416666666667,FALSE,100,0
"NCBI_US","Theta","cumulative_1m","entropy",2,0.63,FALSE,100,0
"NCBI_US","Theta","cumulative_1m","hellinger_T1",1,0.540833333333333,FALSE,100,0
"NCBI_US","Theta","cumulative_1m","hellinger_T1",2,0.595,FALSE,100,0
"NCBI_US","Theta","cumulative_1m","hellinger_Tpred",1,0.629660514923673,FALSE,100,0
"NCBI_US","Theta","cumulative_1m","hellinger_Tpred",2,0.602589285714286,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","entropy",1,0.569583333333333,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","entropy",2,0.582,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_T1",1,0.6245,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_T1",2,0.5945,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_T1",3,0.568181818181818,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_T1",4,0.588333333333333,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_T1",5,0.574428571428571,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_T1",6,0.68,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_Tpred",1,0.614382201132201,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_Tpred",2,0.602321428571429,FALSE,100,0
"NCBI_US","Theta","disjoint_2m","hellinger_Tpred",3,0.622943434016963,FALSE,100,0
"NCBI_US","Theta","sliding_2m","entropy",1,0.624,FALSE,100,0
"NCBI_US","Theta","sliding_2m","entropy",2,0.5775,FALSE,100,0
"NCBI_US","Theta","sliding_2m","entropy",3,0.654636363636364,FALSE,100,0
"NCBI_US","Theta","sliding_2m","entropy",4,0.603333333333333,FALSE,100,0
"NCBI_US","Theta","sliding_2m","entropy",5,0.5425,FALSE,100,0
"NCBI_US","Theta","sliding_2m","entropy",6,0.69,FALSE,100,0
"NCBI_US","Theta","sliding_2m","hellinger_T1",1,0.530961538461538,FALSE,100,0
"NCBI_US","Theta","sliding_2m","hellinger_T1",2,0.641160714285714,FALSE,100,0
"NCBI_US","Theta","sliding_2m","hellinger_T1",3,0.62,FALSE,100,0
"NCBI_US","Theta","sliding_2m","hellinger_Tpred",1,0.634662698412698,FALSE,100,0
"NCBI_US","Theta","sliding_2m","hellinger_Tpred",2,0.643095238095238,FALSE,100,0
"NCBI_US","Theta","sliding_2m","hellinger_Tpred",3,0.650909090909091,FALSE,100,0
"NCBI_US","Zeta","disjoint_2m","entropy",1,0.559166666666667,FALSE,100,0
"NCBI_US","Zeta","disjoint_2m","entropy",2,0.6,FALSE,100,0
"NCBI_US","Zeta","disjoint_2m","hellinger_T1",1,0.58,FALSE,100,0
"NCBI_US","Zeta","disjoint_2m","hellinger_T1",2,0.64,FALSE,100,0
"NCBI_US","Zeta","disjoint_2m","hellinger_Tpred",1,0.570833333333333,FALSE,100,0
"NCBI_US","Zeta","disjoint_2m","hellinger_Tpred",2,0.67,FALSE,100,0
"NCBI_US","Zeta","sliding_2m","entropy",1,0.58875,FALSE,100,0
"NCBI_US","Zeta","sliding_2m","entropy",2,0.72,FALSE,100,0
"NCBI_US","Zeta","sliding_2m","hellinger_T1",1,0.564166666666667,FALSE,100,0
"NCBI_US","Zeta","sliding_2m","hellinger_T1",2,0.67,FALSE,100,0
"NCBI_US","Zeta","sliding_2m","hellinger_Tpred",1,0.5525,FALSE,100,0
"NCBI_US","Zeta","sliding_2m","hellinger_Tpred",2,0.6,FALSE,100,0
